Nom;Référence;Famille;Date semis;Prix unitaire (hors remise);Lien;Référence+lien
Panais de Guernesey;L3700S;Potagères;mars - juin;3;https://www.semaille.com/fr/panais/575-panais-de-guernesey-5415166010377.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Panais Long Turga;L3701S;Potagères;mars - juin;3;https://www.semaille.com/fr/panais/576-panais-long-turga-5415166010414.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Panais Tender and True;L3702S;Potagères;mars - juin;3;https://www.semaille.com/fr/panais/1118-panais-tender-and-true-5415166020925.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Panais rond hâtif;L3703S;Potagères;mars - juin;3;https://www.semaille.com/fr/panais/577-panais-rond-hatif-5415166014436.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pastèque Lune Etoile;L3800S;Potagères;mars - juin;3;https://www.semaille.com/fr/pasteque/578-pasteque-lune-etoile-5415166010438.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pastèque Sugar Baby;L3801S;Potagères;mars - juin;3;https://www.semaille.com/fr/pasteque/796-pasteque-sugar-baby-5415166010452.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pastèque à confire;L3802S;Potagères;;3;;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pastèque de Banat;L3803S;Potagères;mars - juin;3;;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Physalis Cerise de terre;L3900S;Potagères;février - mars;3;https://www.semaille.com/fr/physalis/579-physalis-cerise-de-terre-5415166010490.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Physalis Alkekenge jaune;L3901S;Potagères;février - mars;3;https://www.semaille.com/fr/physalis/798-physalis-alkekenge-jaune-5415166010520.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Physalis Tomatillo;L3902S;Potagères;février - avril;3;https://www.semaille.com/fr/physalis/799-physalis-tomatillo-5415166013521.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Plantain Corne de Cerf;L3950S;Potagères;mars - avril et août - septembre;3;https://www.semaille.com/fr/plantain/580-plantain-corne-de-cerf-5415166010544.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau de Liège;L4000S;Potagères;février - avril;3;https://www.semaille.com/fr/poireau-dhiver/581-poireau-de-liege-5415166010568.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau gros long d'été;L4001S;Potagères;février - mars;3;https://www.semaille.com/fr/poireau-dete/800-poireau-gros-long-d-ete-5415166010605.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau  St Victor;L4002S;Potagères;février - avril;3;https://www.semaille.com/fr/poireau-dhiver/801-poireau-st-victor-5415166010629.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau Jaune du Poitou;L4003S;Potagères;février - mars;3;https://www.semaille.com/fr/poireau-dete/802-poireau-jaune-du-poitou-5415166010643.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau Monstrueux de Carentan;L4004S;Potagères;février - avril;3;;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau Bleu de Solaise;L4005S;Potagères;février - avril;3;https://www.semaille.com/fr/poireau-dhiver/1016-poireau-bleu-de-solaise-5415166014481.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau  Gros vert de Huy;L4006S;Potagères;février - avril;3;https://www.semaille.com/fr/poireau-dhiver/804-poireau-gros-vert-de-huy-5415166010681.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau Elbeuf Elephant;L4007S;Potagères;février - mars;3;https://www.semaille.com/fr/poireau-dete/805-poireau-elbeuf-elephant-5415166010728.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau  Armor;L4008S;Potagères;février - avril;3;https://www.semaille.com/fr/poireau-dhiver/806-poireau-armor-5415166010742.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau  Blaugrüner winter;L4009S;Potagères;février - avril;3;https://www.semaille.com/fr/poireau-dhiver/807-poireau-blaugruner-winter-5415166010766.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau Siegfried;L4010S;Potagères;février - mars;3;https://www.semaille.com/fr/poireau-dhiver/808-poireau-siegfried-5415166013941.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau d'hiver de Cambrai;L4011S;Potagères;février - avril;3;https://www.semaille.com/fr/poireau-dhiver/1378-poireau-d-hiver-de-cambrai-5415166025371.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau Leblond;L4012S;Potagères;février - avril;3;https://www.semaille.com/fr/poireau-dhiver/1438-poireau-leblond-5415166025654.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poireau des Vennes;L4013S;Potagères;;3;;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois nain mangetout Norli;L4100S;Potagères;février - avril;4.5;https://www.semaille.com/fr/pois-nain-mangetout/1295-pois-nain-mangetout-norli-5415166024770.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois nain à écosser Douce Provence;L4101S;Potagères;février - avril;;;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois nain à écosser Merveille de Kelvedon;L4102S;Potagères;février - avril;4.5;https://www.semaille.com/fr/pois-nain-a-ecosser/809-pois-nain-a-ecosser-merveille-de-kelvedon-5415166010803.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois nain à écosser d'hiver Sima;L4103S;Potagères;octobre;4.5;https://www.semaille.com/fr/pois-nain-a-ecosser/1467-pois-nain-a-ecosser-d-hiver-sima-5415166026347.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois asperge;L4108S;Potagères;mai - juin;;;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois à rames mangetout à Cosses jaunes;L4111S;Potagères;février - avril;4.5;https://www.semaille.com/fr/pois-a-rames-mangetout/811-pois-a-rames-mangetout-a-cosses-jaunes-st-desirat-5415166010841.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois nain mangetout de Grace;L4112S;Potagères;février - avril;;;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois à rames à Cosse violette Blauwschokkers;L4113S;Potagères;février - avril;4.5;https://www.semaille.com/fr/pois-a-rames-a-ecosser/813-pois-a-rames-a-cosse-violette-blauwschokkers-5415166010889.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois à rames mangetout Heraut;L4114S;Potagères;février - avril;;https://www.semaille.com/fr/pois-a-rames-mangetout/814-pois-a-rames-mangetout-heraut-5415166010902.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois à rames à écosser Serpette de Malines;L4115S;Potagères;février - avril;4.5;https://www.semaille.com/fr/pois-a-rames-a-ecosser/815-pois-a-rames-a-ecosser-serpette-de-malines-5415166010926.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois  à rames à écosser Senator;L4116S;Potagères;mars - mai;4.5;https://www.semaille.com/fr/pois-a-rames-a-ecosser/816-pois-a-rames-a-ecosser-senator-5415166010940.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois  à rames à écosser Téléphone;L4118S;Potagères;mars - mai;4.5;https://www.semaille.com/fr/pois-a-rames-a-ecosser/818-pois-a-rames-a-ecosser-telephone-5415166014375.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois nain très hâtif de Louvain  ;L4121S;Potagères;;;;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pois à rames à écosser "Hâtif de mai";L4122S;Potagères;février - avril;4.5;https://www.semaille.com/fr/pois-a-rames-a-ecosser/1551-pois-a-rames-a-ecosser-hatif-de-mai-5415166026699.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron  Rosso;L4200S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/583-poivron-rosso-5415166010988.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Oro;L4201S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/819-poivron-oro-5415166011008.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Yolo Wonder;L4202S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/820-poivron-yolo-wonder-5415166011022.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Long des Landes;L4204S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/821-poivron-long-des-landes-5415166011046.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Sweet Cherry;L4205S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/822-poivron-sweet-cherry-5415166011060.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Mandarine;L4206S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/823-poivron-mandarine-5415166011091.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Corno di Toro Jaune;L4207S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/824-poivron-corno-di-toro-jaune-5415166011114.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment de Cayenne;L4210S;Potagères;février - mars;3;https://www.semaille.com/fr/piment-fort/584-piment-de-cayenne-5415166011138.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment d'Espelette;L4211S;Potagères;février - mars;3;https://www.semaille.com/fr/piment-fort/825-piment-d-espelette-5415166011152.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment de la Bresse;L4212S;Potagères;février - mars;3;https://www.semaille.com/fr/piment-fort/826-piment-de-la-bresse-5415166011183.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment Purple;L4214S;Potagères;février - mars;3;https://www.semaille.com/fr/piment-fort/827-piment-purple-5415166011206.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment Tomate;L4215S;Potagères;février - mars;3;https://www.semaille.com/fr/piment-fort/828-piment-tomate-5415166011220.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Corno di toro rouge;L4216S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/829-poivron-corno-di-toro-rouge-5415166011244.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Pantos;L4217S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/830-poivron-pantos-5415166011268.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Chocolat;L4218S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/831-poivron-chocolat-5415166011282.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment Bishop crown;L4221S;Potagères;février - mars;3;https://www.semaille.com/fr/piment-fort/833-piment-bishop-crown-5415166013514.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron doux d'Espagne;L4222S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/834-poivron-doux-d-espagne-5415166013712.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment de Cayenne Jaune;L4223S;Potagères;février - mars;3;https://www.semaille.com/fr/piment-fort/835-piment-de-cayenne-jaune-5415166014214.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Tequila Sunrise;L4224S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/836-poivron-tequila-sunrise-5415166013958.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron California wonder orange;L4225S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/1344-poivron-california-wonder-orange-5415166021472.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Quadrato d'Asti Giallo;L4226S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/1119-poivron-quadrato-d-asti-giallo-5415166021496.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron doux Lazy lou;L4227S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/1296-poivron-doux-lazy-lou-5415166024787.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment Numex Twilight;L4228S;Potagères;février - mars;3;https://www.semaille.com/fr/piment/1297-piment-numex-twilight-5415166024800.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment Biquinho Jaune;L4229S;Potagères;février - mars;3;https://www.semaille.com/fr/piment/1439-piment-biquinho-jaune-5415166025678.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment Fish Pepper;L4230S;Potagères;février - mars;3;https://www.semaille.com/fr/piment-fort/1440-piment-fish-pepper-5415166025685.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment Lombardo;L4231S;Potagères;février - mars;3;https://www.semaille.com/fr/piment-fort/1441-piment-lombardo-5415166025692.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Mini Bell Chocolat;L4232S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/1442-poivron-mini-bell-chocolat-5415166025647.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Mini Bell rouge;L4233S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/1443-poivron-mini-bell-rouge-5415166025623.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Mini Bell Jaune;L4234S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/1444-poivron-mini-bell-jaune-5415166025616.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Mini Bell Mix;L4235S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/1445-poivron-mini-bell-mix-5415166025609.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron Doe Hill;L4236S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/1446-poivron-doe-hill-5415166025562.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment Penis;L4237S;Potagères;février - mars;3;https://www.semaille.com/fr/piment-fort/1483-piment-penis-5415166026354.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Piment Biquinho Rouge;L4238S;Potagères;février - mars;3;https://www.semaille.com/fr/piment/1482-piment-biquinho-rouge-5415166026477.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Poivron orange Ariane;L4239S;Potagères;février - mars;3;https://www.semaille.com/fr/poivron-doux/1487-poivron-orange-ariane-5415166026491.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pourpier d'été doré;L4300S;Potagères;mai - août;3;https://www.semaille.com/fr/pourpier/585-pourpier-d-ete-dore-5415166011305.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Pourpier d'été vert;L4301S;Potagères;mai - août;3;https://www.semaille.com/fr/pourpier/837-pourpier-d-ete-vert-5415166011329.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Quinoa Temuco;L4350S;Potagères;mars - avril;3;https://www.semaille.com/fr/quinoa/1366-quinoa-temuco.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Rose de Cézanne;L4403S;Potagères;;3;;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Rond écarlate Sora;L4404S;Potagères;mars - septembre;3;https://www.semaille.com/fr/radis-de-tous-les-mois/838-radis-rond-ecarlate-sora-5415166011367.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Cherry Belle;L4405S;Potagères;mars - septembre;3;https://www.semaille.com/fr/radis-de-tous-les-mois/839-radis-cherry-belle-5415166011381.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Chandelle de Glace;L4406S;Potagères;mars - septembre;3;https://www.semaille.com/fr/radis-de-tous-les-mois/840-radis-chandelle-de-glace-5415166011404.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Flamboyant 3;L4407S;Potagères;mars - septembre;3;https://www.semaille.com/fr/radis-de-tous-les-mois/841-radis-flamboyant-3-5415166011428.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis French Breakfast 2;L4408S;Potagères;mars - septembre;3;https://www.semaille.com/fr/radis-de-tous-les-mois/842-radis-french-breakfast-2-5415166011442.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Serpent;L4409S;Potagères;mars - septembre;3;https://www.semaille.com/fr/radis-mangetout/843-radis-serpent-5415166011466.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Noir long;L4410S;Potagères;avril-août;3;https://www.semaille.com/fr/radis-d-hiver/844-radis-noir-long-5415166011480.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis  Noir rond;L4411S;Potagères;avril-août;3;https://www.semaille.com/fr/radis-d-hiver/845-radis-noir-rond-5415166011503.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Violet de Gournay;L4412S;Potagères;avril-août;3;https://www.semaille.com/fr/radis-d-hiver/846-radis-violet-de-gournay-5415166011527.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis rose de Chine;L4413S;Potagères;avril-août;3;https://www.semaille.com/fr/radis-d-hiver/847-radis-rose-de-chine-5415166011541.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Chandelle de Feu;L4415S;Potagères;mars - septembre;3;https://www.semaille.com/fr/radis-de-tous-les-mois/849-radis-chandelle-de-feu-5415166011565.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Marché de Zurich;L4416S;Potagères;avril-août;3;https://www.semaille.com/fr/radis-d-hiver/850-radis-marche-de-zurich-5415166011589.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis Daikon "Minowase Summer Cross";L4417S;Potagères;avril-août;3;https://www.semaille.com/fr/radis-de-tous-les-mois/851-radis-daikon-minowase-summer-cross-5415166013446.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis National 3;L4419S;Potagères;mars - septembre;3;https://www.semaille.com/fr/radis-de-tous-les-mois/1379-radis-national-3-5415166025180.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis en mélange;L4420S;Potagères;mars - septembre;3;https://www.semaille.com/fr/radis-de-tous-les-mois/852-radis-en-melange-5415166011602.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Radis jaune Helios;L4421S;Potagères;mars - septembre;3;https://www.semaille.com/fr/radis-de-tous-les-mois/1486-radis-jaune-helios-5415166026378.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Rhubarbe Rouge;L4450S;Potagères;mars - avril;3;https://www.semaille.com/fr/rhubarbe/587-rhubarbe-rouge-5415166011626.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Salsifis Blanc amélioré;L4500S;Potagères;mars - mai;3;https://www.semaille.com/fr/salsifis/588-salsifis-blanc-ameliore-5415166011640.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Scorsonère Noir géant de Russie;L4600S;Potagères;mars - mai;3;https://www.semaille.com/fr/scorsonere/589-scorsonere-noir-geant-de-russie-5415166011664.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Soja à grains jaunes;L4605S;Potagères;mai - juin;3;https://www.semaille.com/fr/soja/590-soja-a-grains-jaunes-5415166011688.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tétragone Cornue;L4700S;Potagères;avril-juin;3;https://www.semaille.com/fr/tetragone/591-tetragone-cornue-5415166011701.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Potager de Vilvorde;L4800S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/592-tomate-potager-de-vilvorde-5415166011725.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate de Bérao;L4801S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/853-tomate-de-berao-5415166011756.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate des Andes;L4802S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/854-tomate-des-andes-5415166011770.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Géante d'Orembourg;L4803S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/855-tomate-geante-d-orembourg-5415166011794.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Merveille des marchés;L4804S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/856-tomate-merveille-des-marches-5415166011817.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Monda;L4805S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/857-tomate-monda-5415166011831.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Moneymaker;L4806S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/858-tomate-moneymaker-5415166011855.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Roma;L4807S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/859-tomate-roma-5415166011879.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Saint Pierre;L4808S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/860-tomate-saint-pierre-5415166011893.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Burbank;L4809S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/861-tomate-burbank-5415166011916.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Coeur de boeuf;L4810S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/862-tomate-coeur-de-boeuf-5415166011930.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Ananas Noire;L4811S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/863-tomate-ananas-noire-5415166011954.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Noire Russe Charboneuse;L4812S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/864-tomate-noire-russe-charboneuse-5415166011978.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate San Marzano;L4813S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/865-tomate-san-marzano-5415166011992.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Marmande;L4814S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/866-tomate-marmande-5415166012012.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate cerise tempête de Sable;L4815S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-cerise/1348-tomate-cerise-tempete-de-sable-5415166025128.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Coeur de Boeuf Rose;L4816S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/867-tomate-coeur-de-boeuf-rose-5415166012036.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Sasha Altaï;L4817S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/868-tomate-sasha-altai-5415166012067.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate German Gold;L4818S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/869-tomate-german-gold-5415166012098.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Prince Borghese;L4819S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/870-tomate-prince-borghese-5415166012111.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Black Cherry;L4820S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-cerise/871-tomate-black-cherry-5415166012135.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Noire de Crimée;L4821S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/872-tomate-noire-de-crimee-5415166012166.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Yellow Belgian;L4822S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/873-tomate-yellow-belgian-5415166012180.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Rose de Berne;L4823S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/874-tomate-rose-de-berne-5415166012203.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Olirose de St Domingue;L4824S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/875-tomate-olirose-de-st-domingue-5415166012227.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Black Prince;L4825S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/876-tomate-black-prince-5415166012241.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Pamplemousse du Grand-Père;L4826S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/877-tomate-pamplemousse-du-grand-pere-5415166012272.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Blanche de Picardie;L4827S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/1351-tomate-blanche-de-picardie-5415166025074.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Joyau d'Idaho;L4828S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-rouge/878-tomate-joyau-d-idaho-5415166012296.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate Green Zebra;L4829S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-de-couleur/879-tomate-green-zebra-5415166012326.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
Tomate cerise Calabash rouge;L4830S;Potagères;février - avril;3;https://www.semaille.com/fr/tomate-cerise/880-tomate-cerise-calabash-rouge-5415166012357.html;=HYPERLINK(INDIRECT("F2:F"),INDIRECT("B2:B"))
